NDVI,GNDVI,NDRE,DryYield
0.67004,0.78427,0.57482,372.5353
0.67004,0.78427,0.57482,367.0851
0.66449,0.78324,0.56182,390.8144
0.68289,0.79947,0.58537,388.5988
0.67101,0.7969,0.57875,387.8058
0.67101,0.7969,0.57875,459.7878
0.66328,0.79184,0.56846,388.3484
0.66807,0.78164,0.57143,405.625
0.66026,0.78541,0.5614,337.9333
0.66026,0.78541,0.5614,397.3623
0.66536,0.79308,0.56647,305.328
0.65605,0.78378,0.55644,372.1143
0.6402,0.78329,0.5536,351.7921
0.6402,0.78329,0.5536,377.1103
0.66121,0.78249,0.5624,367.5011
0.65867,0.78351,0.56609,407.6708
0.66731,0.7886,0.56427,377.788
0.66731,0.7886,0.56427,380.8419
0.65435,0.7821,0.56027,404.6341
0.65483,0.78193,0.56054,388.2301
0.65546,0.77905,0.56019,389.7039
0.65546,0.77905,0.56019,355.3952
0.66472,0.77705,0.56697,359.6607
0.6686,0.78409,0.57002,412.3855
0.67241,0.78935,0.57352,395.7773
0.67241,0.78935,0.57352,361.1557
0.67706,0.79763,0.57695,373.7965
0.67619,0.79907,0.57868,329.7419
0.6595,0.78754,0.57121,412.6708
0.64879,0.77452,0.55503,320.7442
0.64879,0.77452,0.55503,350.5773
0.66301,0.78708,0.56226,282.2973
0.67177,0.77778,0.54188,239.5997
0.65909,0.78473,0.55764,361.7287
0.65909,0.78473,0.55764,495.5768
0.65301,0.78354,0.54967,373.2199
0.65557,0.78569,0.55176,338.328
0.64879,0.78064,0.55152,399.1049
0.64879,0.78064,0.55152,348.7891
0.64783,0.77485,0.54844,354.6612
0.64874,0.77737,0.54614,409.7986
0.6515,0.78258,0.55705,383.8759
0.6515,0.78258,0.55705,333.722
0.65455,0.78925,0.56014,347.213
0.65175,0.78558,0.55305,360.3916
0.65326,0.7851,0.55317,387.99
0.65326,0.7851,0.55317,384.8881
0.65212,0.78336,0.54222,402.7238
0.64945,0.77798,0.54653,389.4369
0.64793,0.76961,0.55019,410.3667
0.64372,0.78227,0.54739,339.6528
0.64372,0.78227,0.54739,391.6747
0.65131,0.78977,0.5574,336.2298
0.65919,0.78818,0.55953,438.0783
0.65829,0.78805,0.55812,397.8125
0.65829,0.78805,0.55812,408.1103
0.65866,0.78468,0.558,399.0504
0.65919,0.7826,0.56201,368.399
0.66472,0.78406,0.56647,377.6505
0.66472,0.78406,0.56647,376.1998
0.65579,0.781,0.56846,424.766
0.65318,0.78249,0.55858,384.8077
0.66464,0.78709,0.5668,460.8536
0.66464,0.78709,0.5668,351.337
0.65999,0.78534,0.56467,379.4732
0.66466,0.78235,0.56703,403.3741
0.66629,0.79056,0.57189,373.6834
0.66629,0.79056,0.57189,403.5006
0.65649,0.78262,0.56033,434.8713
0.66714,0.78495,0.5635,399.7072
0.65421,0.78277,0.55386,427.2796
0.65421,0.78277,0.55386,365.808
0.65217,0.78587,0.55544,415.4545
0.64926,0.78688,0.54624,357.3396
0.65879,0.78596,0.55265,413.5474
0.65879,0.78596,0.55265,346.9327
0.65851,0.78439,0.54631,356.563
0.65162,0.78005,0.54545,371.9639
0.65475,0.77604,0.55023,349.9364
0.65475,0.77604,0.55023,383.7084
0.64798,0.78036,0.549,397.9608
0.65487,0.78424,0.55562,469.2765
0.64984,0.78075,0.54835,323.3594
0.64984,0.78075,0.54835,399.8519
0.66216,0.7899,0.55729,336.7929
0.65294,0.78637,0.5599,369.4646
0.65773,0.79438,0.56279,385.1242
0.65773,0.79438,0.56279,399.061
0.6694,0.79193,0.56836,376.2599
0.67102,0.78871,0.57162,352.417
0.6662,0.79033,0.57547,402.566
0.6662,0.79033,0.57547,447.8068
0.66882,0.78795,0.56087,384.8436
0.66336,0.79401,0.55703,411.8258
0.66977,0.7949,0.5684,338.2627
0.67429,0.78969,0.57736,339.4886
0.67429,0.78969,0.57736,275.7819
0.66804,0.78867,0.52722,269.4724
0.59306,0.72757,0.51273,291.9157
0.6427,0.77302,0.50578,401.5725
0.67068,0.78725,0.56524,344.9004
0.66448,0.78421,0.55703,344.4194
0.66448,0.78421,0.55703,360.7745
0.64502,0.77255,0.53862,353.3185
0.63783,0.76141,0.54043,398.9671
0.64047,0.77289,0.54084,326.0107
0.64047,0.77289,0.54084,413.8602
0.63719,0.77654,0.53189,322.2404
0.6344,0.77874,0.53599,359.0747
0.62984,0.77334,0.53224,369.0832
0.62984,0.77334,0.53224,361.7008
0.63595,0.77674,0.53502,384.6829
0.64294,0.77642,0.5423,331.1129
0.64037,0.77866,0.54104,354.9905
0.64037,0.77866,0.54104,318.0063
0.64676,0.77971,0.54871,298.9795
0.63601,0.76563,0.53537,324.7833
0.62693,0.76485,0.5284,370.2451
0.62693,0.76485,0.5284,338.9109
0.63642,0.77085,0.52947,348.7651
0.64494,0.7767,0.53701,348.269
0.65481,0.77945,0.54325,318.4006
0.65481,0.77945,0.54325,362.0978
0.63951,0.77232,0.53535,362.6564
0.63423,0.77384,0.5366,360.5721
0.63739,0.77534,0.54311,312.6578
0.63739,0.77534,0.54311,370.5179
0.65479,0.77377,0.55036,345.4063
0.6686,0.78409,0.57002,413.0287
0.67241,0.78935,0.57352,365.0621
0.67241,0.78935,0.57352,339.3317
0.67706,0.79763,0.57695,338.9773
0.67619,0.79907,0.57868,432.7881
0.6595,0.78754,0.57121,365.3708
0.64879,0.77452,0.55503,317.4601
0.64879,0.77452,0.55503,272.4703
0.66363,0.78468,0.56038,557.5008
0.66363,0.78468,0.56038,527.7564
0.65291,0.78743,0.55181,375.4198
0.65029,0.78452,0.55556,349.9203
0.64864,0.77657,0.55579,388.0912
0.64864,0.77657,0.55579,352.739
0.64481,0.77575,0.55096,395.1277
0.64571,0.78439,0.54589,362.7984
0.64267,0.78331,0.55441,382.8735
0.64267,0.78331,0.55441,351.5195
0.64853,0.77819,0.55801,364.3292
0.65247,0.77731,0.55674,407.8216
0.64037,0.77867,0.54955,377.368
0.64037,0.77867,0.54955,360.7083
0.63902,0.77667,0.5442,363.3087
0.62791,0.77022,0.5416,397.935
0.6339,0.76683,0.54357,331.1209
0.64294,0.77159,0.54703,375.46
0.64294,0.77159,0.54703,330.1293
0.6522,0.78014,0.5607,353.9612
0.652,0.78489,0.56047,360.2471
0.64527,0.77826,0.55441,424.43
0.64527,0.77826,0.55441,368.6809
0.64282,0.7761,0.54867,419.4802
0.65391,0.78608,0.55956,356.2951
0.65965,0.78334,0.56143,366.2973
0.65965,0.78334,0.56143,302.9391
0.66013,0.79154,0.57086,392.4079
0.66441,0.79143,0.56869,351.1632
0.65581,0.78385,0.56598,401.2729
0.65581,0.78385,0.56598,400.6374
0.65023,0.77812,0.56276,419.693
0.66089,0.78738,0.5642,402.8373
0.66808,0.79027,0.57234,400.5247
0.66808,0.79027,0.57234,382.2522
0.66221,0.77636,0.56268,388.6611
0.66047,0.78221,0.56057,342.0329
0.65165,0.7837,0.55652,401.7944
0.65165,0.7837,0.55652,384.1381
0.64672,0.77889,0.55289,365.2913
0.64169,0.78464,0.54624,390.7836
0.64682,0.78292,0.55013,429.3989
0.64682,0.78292,0.55013,357.7127
0.65086,0.77949,0.5474,384.6376
0.64756,0.77076,0.5474,303.8628
0.65104,0.77923,0.55096,382.4575
0.65104,0.77923,0.55096,401.3479
0.64479,0.78481,0.5469,401.0683
0.64699,0.78884,0.5496,377.5838
0.64446,0.78097,0.54772,382.6988
0.64446,0.78097,0.54772,375.6461
0.65554,0.79714,0.54977,394.1546
0.65303,0.78174,0.55259,366.7111
0.66151,0.78688,0.5622,396.934
0.66151,0.78688,0.5622,340.3479
0.67422,0.78334,0.56847,370.1383
0.67475,0.79408,0.57446,363.1913
0.68147,0.79449,0.58101,374.0283
0.68503,0.79331,0.56769,358.716
0.68503,0.79331,0.56769,334.3024
0.67118,0.79576,0.56029,390.2314
0.66977,0.7949,0.5684,330.4302
0.67429,0.78969,0.57736,380.1625
0.67429,0.78969,0.57736,334.709
0.66804,0.78867,0.52722,223.5472
0.59306,0.72757,0.51273,376.5712
0.6427,0.77302,0.50578,359.9474
0.67068,0.78725,0.56524,392.5436
0.66448,0.78421,0.55703,354.207
0.66448,0.78421,0.55703,358.5849
0.64502,0.77255,0.53862,397.4771
0.63783,0.76141,0.54043,330.0022
0.64047,0.77289,0.54084,380.1314
0.64047,0.77289,0.54084,310.5525
0.63719,0.77654,0.53189,365.5334
0.6344,0.77874,0.53599,338.0622
0.62984,0.77334,0.53224,322.162
0.62984,0.77334,0.53224,395.3877
0.63595,0.77674,0.53502,308.9496
0.64294,0.77642,0.5423,375.9374
0.64037,0.77866,0.54104,321.7278
0.64037,0.77866,0.54104,355.4373
0.64676,0.77971,0.54871,330.4986
0.63601,0.76563,0.53537,369.2384
0.62693,0.76485,0.5284,393.0603
0.62693,0.76485,0.5284,342.2207
0.63642,0.77085,0.52947,354.0952
0.64494,0.7767,0.53701,360.2212
0.65481,0.77945,0.54325,380.1419
0.65481,0.77945,0.54325,384.7843
0.63951,0.77232,0.53535,352.9115
0.63423,0.77384,0.5366,332.4362
0.63739,0.77534,0.54311,343.1439
0.63739,0.77534,0.54311,374.5652
0.65479,0.77377,0.55036,383.6196
0.6504,0.77317,0.54558,360.0807
0.6479,0.77634,0.5446,392.6718
0.6479,0.77634,0.5446,310.186
0.65562,0.78558,0.54943,348.437
0.65859,0.78323,0.55631,321.0223
0.64795,0.7761,0.55127,398.6495
0.65164,0.77884,0.54906,353.1148
0.65164,0.77884,0.54906,326.5539
0.66044,0.77765,0.55533,285.2417
0.66514,0.77388,0.54382,272.5512
0.66565,0.78427,0.56385,519.1038
0.66565,0.78427,0.56385,528.5135
0.66648,0.78537,0.56202,310.0736
0.6624,0.78182,0.56821,313.7948
0.6506,0.77493,0.55907,317.784
0.6506,0.77493,0.55907,469.0861
0.65086,0.77403,0.5549,413.7077
0.65205,0.77992,0.55176,398.0033
0.64355,0.78137,0.55279,325.4099
0.64355,0.78137,0.55279,344.0585
0.64893,0.77901,0.55639,339.3249
0.6478,0.77475,0.55237,385.6644
0.6422,0.76572,0.55188,336.6972
0.6422,0.76572,0.55188,415.1839
0.64642,0.77565,0.55255,367.3459
0.63804,0.77348,0.54877,412.4007
0.6411,0.77854,0.54833,359.0682
0.65019,0.78045,0.55466,417.0892
0.65019,0.78045,0.55466,351.9284
0.66788,0.78601,0.56892,374.0196
0.66695,0.79002,0.56549,415.7491
0.66002,0.78397,0.56217,339.6119
0.66002,0.78397,0.56217,382.8614
0.65245,0.78462,0.55646,327.199
0.65739,0.77757,0.56282,330.0655
0.65918,0.78928,0.56722,347.9063
0.65965,0.78334,0.56143,393.0153
0.66013,0.79154,0.57086,392.4779
0.66441,0.79143,0.56869,397.16
0.65581,0.78385,0.56598,393.3282
0.65581,0.78385,0.56598,375.7051
0.65023,0.77812,0.56276,408.1313
0.66089,0.78738,0.5642,367.2864
0.66808,0.79027,0.57234,387.164
0.66808,0.79027,0.57234,337.011
0.66221,0.77636,0.56268,373.1636
0.66047,0.78221,0.56057,338.6466
0.65165,0.7837,0.55652,395.8613
0.65165,0.7837,0.55652,368.8388
0.64672,0.77889,0.55289,344.5027
0.64169,0.78464,0.54624,401.6399
0.64682,0.78292,0.55013,360.1426
0.64682,0.78292,0.55013,392.175
0.65086,0.77949,0.5474,363.0836
0.64756,0.77076,0.5474,340.5629
0.65104,0.77923,0.55096,337.754
0.65104,0.77923,0.55096,344.0706
0.64479,0.78481,0.5469,405.3556
0.64699,0.78884,0.5496,378.5909
0.64446,0.78097,0.54772,418.4614
0.64446,0.78097,0.54772,350.2392
0.65554,0.79714,0.54977,401.9628
0.65303,0.78174,0.55259,327.6011
0.66151,0.78688,0.5622,385.1944
0.66151,0.78688,0.5622,427.7233
0.67422,0.78334,0.56847,511.99
0.67475,0.79408,0.57446,469.7444
0.68147,0.79449,0.58101,422.7727
0.68503,0.79331,0.56769,357.0768
0.68503,0.79331,0.56769,358.4337
0.67118,0.79576,0.56029,334.8926
0.67639,0.78928,0.57192,324.0939
0.67282,0.78647,0.52805,240.1383
0.56183,0.72367,0.50358,361.6704
0.63636,0.76126,0.50663,347.3643
0.69432,0.78939,0.5771,280.9511
0.69251,0.7921,0.57304,315.5559
0.69251,0.7921,0.57304,281.6117
0.68285,0.78541,0.55961,299.1332
0.66327,0.77765,0.55762,308.4704
0.65217,0.7756,0.5456,368.001
0.65217,0.7756,0.5456,355.9212
0.63939,0.77993,0.53001,381.5754
0.62475,0.76674,0.52842,369.8009
0.62195,0.7688,0.53008,382.8677
0.62195,0.7688,0.53008,443.4327
0.62751,0.775,0.53389,362.0855
0.631,0.77785,0.53801,379.5731
0.63915,0.77566,0.53957,310.2589
0.63915,0.77566,0.53957,373.4572
0.64811,0.77899,0.54646,307.3246
0.63383,0.76858,0.53769,351.3385
0.63005,0.76577,0.52714,362.715
0.63005,0.76577,0.52714,376.594
0.63616,0.76836,0.53085,356.1709
0.6417,0.76449,0.5381,357.4291
0.64107,0.77271,0.53891,379.5812
0.64107,0.77271,0.53891,336.2649
0.64172,0.77994,0.54024,362.6461
0.62954,0.77053,0.5327,285.1824
0.64413,0.78364,0.54732,399.3161
0.64413,0.78364,0.54732,304.7192
0.66492,0.77791,0.55939,370.3941
0.65535,0.78398,0.55329,322.589
0.64829,0.77798,0.54847,346.6188
0.66496,0.78476,0.54991,321.5922
0.66496,0.78476,0.54991,334.413
0.67838,0.78826,0.56248,314.9228
0.67192,0.78922,0.56135,383.2705
0.66947,0.79411,0.56142,262.663
0.66947,0.79411,0.56142,293.7372
0.66537,0.78419,0.55291,230.8103
0.66565,0.78427,0.56385,715.54
0.66648,0.78537,0.56202,726.1692
0.6624,0.78182,0.56821,749.9959
0.6506,0.77493,0.55907,732.8946
0.6506,0.77493,0.55907,646.828
0.65086,0.77403,0.5549,761.3117
0.64893,0.77901,0.55639,637.2208
0.6478,0.77475,0.55237,570.4743
0.6422,0.76572,0.55188,764.1048
0.6411,0.77854,0.54833,618.0847
0.65019,0.78045,0.55466,654.674
0.65019,0.78045,0.55466,769.3964
0.66788,0.78601,0.56892,705.5757
0.66695,0.79002,0.56549,727.6037
0.66002,0.78397,0.56217,759.6232
0.66002,0.78397,0.56217,743.8546
0.65918,0.78928,0.56722,741.1471
0.66386,0.79751,0.56961,653.1462
0.66571,0.78889,0.56384,659.9227
0.6614,0.79336,0.56343,686.5617
0.6614,0.79336,0.56343,768.0824
0.66498,0.78413,0.57234,765.7324
0.66602,0.79267,0.57664,685.0314
0.65973,0.7805,0.56265,597.4155
0.65973,0.7805,0.56265,533.6797
0.65587,0.77751,0.56591,517.4328
0.65099,0.77737,0.55621,556.6864
0.64646,0.77508,0.55443,549.4265
0.64364,0.77096,0.55384,584.8176
0.65332,0.77791,0.56048,655.3522
0.65332,0.77791,0.56048,608.964
0.65105,0.78764,0.55201,541.9564
0.64603,0.78073,0.55562,760.2998
0.64603,0.78073,0.55562,731.3278
0.65311,0.78706,0.55848,744.5458
0.65614,0.78362,0.56326,732.7499
0.66581,0.79047,0.572,744.1587
0.67386,0.79831,0.57834,792.1223
0.68279,0.7954,0.58676,739.6279
0.68064,0.79235,0.57957,742.0912
0.66929,0.78688,0.57079,651.3897
0.68506,0.78975,0.57911,569.5191
0.68551,0.79906,0.58258,523.4572
0.68551,0.79906,0.58258,552.3806
0.67814,0.78193,0.52825,409.1533
0.66572,0.76965,0.54204,321.6337
0.52825,0.71169,0.51558,819.4968
0.69079,0.78429,0.58512,621.5274
0.70179,0.78997,0.58217,654.6282
0.68654,0.78134,0.57662,642.3253
0.69202,0.79053,0.5813,671.2117
0.69153,0.79061,0.58358,713.6958
0.69153,0.79061,0.58358,721.8393
0.66133,0.77925,0.56095,733.1114
0.64629,0.77335,0.5552,730.2824
0.64098,0.77689,0.55663,733.3274
0.64098,0.77689,0.55663,734.5818
0.6398,0.77757,0.55603,762.0361
0.64865,0.78482,0.55828,802.0875
0.65692,0.78518,0.56538,830.4791
0.65692,0.78518,0.56538,809.3843
0.66167,0.78834,0.5672,841.8043
0.66777,0.7886,0.57121,824.9452
0.67227,0.78378,0.57591,794.4774
0.66414,0.77871,0.56467,803.081
0.66414,0.77871,0.56467,801.3621
0.65942,0.78169,0.56235,779.7312
0.65783,0.78325,0.56316,806.0238
0.67067,0.79234,0.5737,813.5506
0.67067,0.79234,0.5737,790.9361
0.68473,0.78901,0.58049,786.703
0.67483,0.7927,0.57679,768.9081
0.67051,0.78364,0.57331,737.2436
0.68969,0.79761,0.57768,745.7778
0.68969,0.79761,0.57768,806.5652
0.68962,0.79663,0.57997,740.6511
0.68792,0.80081,0.58189,624.4419
0.69122,0.79723,0.5816,572.7942
0.69122,0.79723,0.5816,439.7516
0.68035,0.78957,0.57719,378.2785
0.67931,0.79678,0.55661,240.672
0.67869,0.79206,0.56736,486.4486
0.67869,0.79206,0.56736,516.501
0.68564,0.78578,0.57025,562.8372
0.68395,0.79264,0.57708,747.989
0.67084,0.79319,0.56945,789.7269
0.67084,0.79319,0.56945,610.6485
0.66611,0.78297,0.56485,805.3993
0.66146,0.78462,0.55917,759.1767
0.6645,0.79226,0.56157,794.2481
0.6645,0.79226,0.56157,615.2496
0.66723,0.79093,0.56565,816.879
0.6574,0.79229,0.5622,795.6605
0.6644,0.79111,0.56063,738.2605
0.67427,0.79408,0.5641,597.574
0.67699,0.79249,0.57139,835.1312
0.67699,0.79249,0.57139,714.3287
0.68441,0.79651,0.57439,577.0628
0.6781,0.80012,0.57117,607.4926
0.67996,0.80203,0.57337,543.7684
0.67996,0.80203,0.57337,583.5662
0.67515,0.79886,0.57188,687.7119
0.67208,0.79352,0.57098,643.6623
0.67208,0.79352,0.57098,650.7129
0.68128,0.79263,0.57256,765.9719
0.68262,0.79677,0.57423,613.1675
0.68696,0.8022,0.5798,549.0067
0.68696,0.8022,0.5798,602.4034
0.6941,0.80283,0.58879,624.1642
0.69564,0.80544,0.58433,577.1254
0.6856,0.80335,0.58228,682.7444
0.68706,0.79649,0.5765,614.6051
0.69487,0.80418,0.58418,807.838
0.69487,0.80418,0.58418,681.7989
0.69129,0.80217,0.58141,816.8934
0.68781,0.7963,0.57286,863.9836
0.68789,0.79954,0.57881,871.6858
0.68433,0.79805,0.57714,836.9597
0.68187,0.80538,0.57169,840.0125
0.66867,0.79312,0.5679,857.1857
0.66868,0.79129,0.56557,775.0964
0.66868,0.79129,0.56557,837.6549
0.68038,0.80192,0.57668,862.6603
0.68607,0.80365,0.5779,812.9125
0.68718,0.80489,0.57845,579.5377
0.68718,0.80489,0.57845,641.3721
0.6888,0.80517,0.58405,605.5386
0.69463,0.80707,0.59166,831.0851
0.70358,0.80656,0.58926,922.7948
0.69934,0.79988,0.586,648.5458
0.69816,0.80178,0.59039,735.7261
0.69816,0.80178,0.59039,863.7653
0.70019,0.78844,0.5385,838.6296
0.64273,0.76788,0.54149,645.7923
0.55809,0.7081,0.52301,514.3045
0.55809,0.7081,0.52301,375.6521
0.69103,0.79182,0.58542,388.9109
0.70803,0.79772,0.58268,490.9015
0.70803,0.79772,0.58268,484.5381
0.69735,0.7977,0.58068,606.4839
0.70618,0.7962,0.58161,571.8965
0.70529,0.80197,0.58669,529.9911
0.70529,0.80197,0.58669,589.6706
0.68633,0.80047,0.57235,511.3046
0.68631,0.7977,0.57276,498.3781
0.68807,0.80018,0.5744,626.0023
0.68807,0.80018,0.5744,716.3641
0.68378,0.79798,0.57921,590.9574
0.68561,0.80122,0.5775,813.8617
0.68684,0.80383,0.58007,834.8208
0.68684,0.80383,0.58007,679.9519
0.69126,0.80958,0.58103,853.586
0.68917,0.79936,0.58316,828.7417
0.69658,0.80711,0.59078,814.8803
0.68949,0.80199,0.57881,792.7556
0.68534,0.79483,0.5725,829.2918
0.69424,0.79832,0.57994,510.3103
0.68899,0.79794,0.57441,496.7518
0.68973,0.80205,0.57835,681.048
0.69598,0.80892,0.58297,795.1196
0.69598,0.80892,0.58297,792.0326
0.68245,0.79258,0.5612,780.2846
0.69559,0.80466,0.58816,586.0953
0.69559,0.80466,0.58816,615.7598
0.69035,0.79139,0.58805,648.435
0.68915,0.80326,0.58903,764.4115
0.6831,0.80418,0.58677,834.1911
0.68444,0.80154,0.58827,863.1016
0.68563,0.80174,0.58566,854.1078
0.68388,0.80296,0.58628,851.8336
0.68242,0.8045,0.58912,886.6767
0.68242,0.8045,0.58912,863.9998
0.68212,0.80299,0.58641,865.202
0.68459,0.80438,0.58848,890.451
0.68912,0.80685,0.59406,801.6829
0.68912,0.80685,0.59406,702.3564
0.69605,0.80742,0.59553,797.7238
0.69115,0.80238,0.59117,601.7501
0.68919,0.80941,0.5894,806.3989
0.68919,0.80941,0.5894,562.3989
0.69545,0.80978,0.59719,746.7348
0.69013,0.80457,0.59308,857.107
0.69013,0.80457,0.59308,765.5436
0.69755,0.80474,0.59617,870.8819
0.70123,0.80808,0.59846,890.1379
0.70931,0.80977,0.60595,897.3954
0.70931,0.80977,0.60595,926.1183
0.70746,0.80687,0.60535,900.3083
0.71014,0.81223,0.60565,721.6013
0.71087,0.81916,0.6099,733.9056
0.71087,0.81916,0.6099,685.4515
0.70876,0.81236,0.60194,514.7949
0.70228,0.81445,0.5999,676.8938
0.70585,0.80825,0.60384,840.3568
0.70585,0.80825,0.60384,619.4217
0.70896,0.80702,0.60253,552.599
0.70202,0.80988,0.60051,627.3559
0.69833,0.81478,0.59468,815.31
0.69231,0.80563,0.59612,883.9527
0.7018,0.81163,0.60494,901.344
0.69605,0.80518,0.596,628.0786
0.69479,0.80916,0.59445,687.288
0.69479,0.80916,0.59445,706.2077
0.70391,0.81127,0.60236,582.4231
0.70461,0.81143,0.60185,503.7499
0.71266,0.81311,0.60499,654.3991
0.70766,0.81277,0.6067,533.9635
0.70766,0.81277,0.6067,764.916
0.70843,0.81298,0.6071,832.7942
0.70199,0.80491,0.59436,871.2502
0.70199,0.80491,0.59436,882.1508
0.70417,0.79632,0.59805,467.3019
0.70396,0.80647,0.58912,286.1126
0.70396,0.80647,0.58912,520.2571
0.7059,0.81179,0.5996,516.584
0.70515,0.80734,0.60268,580.5459
0.70032,0.79891,0.60295,731.9844
0.70032,0.79891,0.60295,768.2301
0.6968,0.80687,0.59565,769.3556
0.71053,0.81204,0.60837,293.3322
0.71053,0.81204,0.60837,363.8987
0.712,0.82802,0.60983,434.2373
0.70711,0.81395,0.60478,438.3853
0.70126,0.81154,0.60081,418.2042
0.70126,0.81154,0.60081,402.1889
0.70765,0.82207,0.60715,467.2697
0.70481,0.80958,0.59471,460.1323
0.69891,0.80017,0.59368,410.9711
0.69891,0.80017,0.59368,434.5317
0.69164,0.79816,0.59663,430.6602
0.70297,0.80744,0.60222,405.8717
0.6915,0.8055,0.5898,391.1124
0.6915,0.8055,0.5898,389.0475
0.6899,0.80481,0.59245,414.064
0.69411,0.80325,0.58966,351.5383
0.68114,0.79586,0.5867,666.5734
0.68114,0.79586,0.5867,236.2398
0.68243,0.80105,0.58742,324.6657
0.68661,0.8034,0.58688,398.4026
0.69587,0.80369,0.59029,416.8328
0.68281,0.79988,0.58622,411.2042
0.68281,0.79988,0.58622,384.9821
0.68632,0.80141,0.59079,397.6393
0.69569,0.80537,0.59612,435.4167
0.69584,0.81236,0.60194,404.7628
0.69584,0.81236,0.60194,595.6032
0.69981,0.80911,0.60174,402.8979
0.69458,0.79966,0.57437,517.8141
0.6956,0.8003,0.58698,416.5683
0.6956,0.8003,0.58698,377.1194
0.68936,0.80308,0.58622,406.4492
0.69386,0.81278,0.58666,500.6306
0.68305,0.80109,0.58205,463.9051
0.68305,0.80109,0.58205,468.3915
0.68475,0.80236,0.5828,438.2483
0.6849,0.79692,0.5818,435.1613
0.68374,0.79904,0.58566,466.9956
0.68374,0.79904,0.58566,393.8922
0.68842,0.80415,0.58913,446.7502
0.68421,0.7997,0.58727,425.0406
0.6875,0.80483,0.59074,443.046
0.6875,0.80483,0.59074,366.3757
0.69167,0.80455,0.59125,461.2953
0.68885,0.80384,0.58597,410.4896
0.69034,0.80343,0.59268,516.4305
0.69205,0.8069,0.5971,422.6877
0.69205,0.8069,0.5971,414.2042
0.69528,0.80966,0.59574,466.0898
0.69744,0.80434,0.59668,436.8369
0.69832,0.80791,0.59371,433.4081
0.69832,0.80791,0.59371,406.8752
0.69774,0.80687,0.59772,454.4615
0.69235,0.80766,0.58877,397.1474
0.70128,0.82164,0.59583,494.8119
0.70128,0.82164,0.59583,442.6279
0.70393,0.81139,0.59773,454.0681
0.70669,0.80621,0.59887,426.5185
0.70859,0.80792,0.60445,440.8654
0.70859,0.80792,0.60445,396.804
0.7038,0.80588,0.60071,428.5282
0.71229,0.80961,0.61011,366.1597
0.71352,0.8122,0.6111,456.3222
0.71352,0.8122,0.6111,412.7437
0.7072,0.81053,0.60248,490.1243
0.70362,0.81022,0.60094,426.7626
0.70612,0.81996,0.60446,439.2285
0.70612,0.81996,0.60446,426.7689
0.71413,0.81756,0.60586,456.7877
0.70541,0.81528,0.60443,474.3467
0.71135,0.80701,0.61081,385.2222
0.71135,0.80701,0.61081,442.966
0.70647,0.81042,0.60404,406.9428
0.70427,0.8038,0.59949,434.1031
0.70091,0.80638,0.59793,443.7996
0.70091,0.80638,0.59793,449.1741
0.69975,0.80737,0.59287,443.7134
0.69927,0.81181,0.59357,458.1354
0.69477,0.80941,0.59917,447.6265
0.69477,0.80941,0.59917,414.7989
0.70172,0.81149,0.60073,461.2956
0.69978,0.80674,0.59589,475.8959
0.69801,0.81174,0.59729,451.9806
0.69801,0.81174,0.59729,461.296
0.70025,0.81257,0.60185,440.8235
0.70088,0.80542,0.59948,440.4116
0.70754,0.81299,0.60082,356.5318
0.70209,0.81192,0.60317,447.2046
0.70209,0.81192,0.60317,426.4662
0.69636,0.80989,0.59541,524.6
0.6968,0.81266,0.58834,448.4749
0.69239,0.80845,0.59033,385.6175
0.69239,0.80845,0.59033,461.2197
0.69342,0.80393,0.56335,350.1372
0.67308,0.77265,0.57804,358.3841
0.59213,0.73761,0.52259,276.9494
0.66228,0.78392,0.53002,374.3711
0.69931,0.79731,0.59187,378.2043
0.69402,0.80236,0.5834,298.8311
0.69402,0.80236,0.5834,340.0899
0.70334,0.80069,0.59339,329.0525
0.69761,0.80647,0.59545,429.1955
0.69527,0.81241,0.59606,424.7553
0.69527,0.81241,0.59606,387.6433
0.69966,0.80624,0.59152,372.1843
0.70529,0.81094,0.60051,447.931
0.70989,0.81823,0.60638,475.3816
0.70989,0.81823,0.60638,397.7515
0.70822,0.81913,0.60266,484.5357
0.71045,0.81424,0.60727,409.516
0.7084,0.8138,0.60696,430.797
0.7084,0.8138,0.60696,412.0071
0.70256,0.81264,0.59899,428.8846
0.69755,0.80526,0.5896,466.1528
0.70173,0.80854,0.59666,425.4136
0.70173,0.80854,0.59666,462.5566
0.70116,0.80712,0.59878,416.7157
0.69409,0.80677,0.59909,451.0589
